id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1688707,13241485.0,0.0,50177,16789.0,33
 
Fila Jobs n:,573,Size:,9,Current time:,13254339.2
w0!1688601,13223896.0,43.0,3600,461963.0,20
w0!1688596,13222713.0,43.0,604800,403503.0,2
w0!1688597,13222726.0,43.0,604800,403490.0,28
w0!1688599,13223665.0,43.0,604800,402551.0,3
w0!1111326,13184182.0,0.0,3600,130157.0,5
w0!1688600,13223673.0,33.0,3600,375786.0,14
w0!1688670,13234223.0,0.0,1200,200116.0,1
w0!1111365,13239251.0,0.0,3600,75088.0,5
w0!1688707,13241485.0,0.0,50177,17159.0,33
 
Fila Jobs n:,574,Size:,7,Current time:,13254682.4
w0!1688597,13222726.0,43.0,604800,403834.0,28
w0!1688599,13223665.0,43.0,604800,402895.0,3
w0!1111326,13184182.0,0.0,3600,130500.0,5
w0!1688600,13223673.0,33.0,3600,376129.0,14
w0!1688670,13234223.0,0.0,1200,200459.0,1
w0!1111365,13239251.0,0.0,3600,75431.0,5
w0!1688707,13241485.0,0.0,50177,17502.0,33
 
Fila Jobs n:,575,Size:,7,Current time:,13257939.2
w0!1688597,13222726.0,43.0,604800,407090.0,28
w0!1688599,13223665.0,43.0,604800,406151.0,3
w0!1111326,13184182.0,0.0,3600,133757.0,5
w0!1688600,13223673.0,33.0,3600,379386.0,14
w0!1688670,13234223.0,0.0,1200,203716.0,1
w0!1111365,13239251.0,0.0,3600,78688.0,5
w0!1688707,13241485.0,0.0,50177,20759.0,33
 
Fila Jobs n:,576,Size:,4,Current time:,13257984.8
w0!1688600,13223673.0,33.0,3600,379432.0,14
w0!1688670,13234223.0,0.0,1200,203762.0,1
w0!1111365,13239251.0,0.0,3600,78734.0,5
w0!1688707,13241485.0,0.0,50177,20805.0,33
 
Fila Jobs n:,577,Size:,4,Current time:,13267504.4
w0!1688600,13223673.0,33.0,3600,388951.0,14
w0!1688670,13234223.0,0.0,1200,213281.0,1
w0!1111365,13239251.0,0.0,3600,88253.0,5
w0!1688707,13241485.0,0.0,50177,30324.0,33
 
Fila Jobs n:,578,Size:,4,Current time:,13268580.4
w0!1688600,13223673.0,33.0,3600,390027.0,14
w0!1688670,13234223.0,0.0,1200,214357.0,1
w0!1111365,13239251.0,0.0,3600,89329.0,5
w0!1688707,13241485.0,0.0,50177,31400.0,33
 
Fila Jobs n:,579,Size:,2,Current time:,14354033.0
w0!1690566,14354033.0,44.0,18000,392160.0,24
w0!1690565,14353141.0,29.0,18000,263452.0,24
 
Fila Jobs n:,580,Size:,3,Current time:,14356144.0
w0!1690566,14354033.0,44.0,18000,394271.0,24
w0!1690565,14353141.0,29.0,18000,265563.0,24
w0!1690568,14356144.0,29.0,18000,262560.0,17
 
Fila Jobs n:,581,Size:,3,Current time:,14356496.2
w0!1690566,14354033.0,44.0,18000,394623.0,24
w0!1690565,14353141.0,29.0,18000,265915.0,24
w0!1690568,14356144.0,29.0,18000,262912.0,17
 
Fila Jobs n:,582,Size:,3,Current time:,14358919.0
w0!1690565,14353141.0,29.0,18000,268338.0,24
w0!1690568,14356144.0,29.0,18000,265335.0,17
w0!1690573,14358919.0,6.0,18000,63840.0,2
 
Fila Jobs n:,583,Size:,3,Current time:,14360192.0
w0!1690565,14353141.0,29.0,18000,269611.0,24
w0!1690568,14356144.0,29.0,18000,266608.0,17
w0!1690573,14358919.0,6.0,18000,65113.0,2
 
Fila Jobs n:,584,Size:,3,Current time:,14361129.0
w0!1690568,14356144.0,29.0,18000,267545.0,17
w0!1690573,14358919.0,6.0,18000,66050.0,2
w0!1690579,14361129.0,4.0,18000,46560.0,7
 
Fila Jobs n:,585,Size:,3,Current time:,14364543.7
w0!1690568,14356144.0,29.0,18000,270960.0,17
w0!1690573,14358919.0,6.0,18000,69465.0,2
w0!1690579,14361129.0,4.0,18000,49975.0,7
 
Fila Jobs n:,586,Size:,2,Current time:,14722155.0
w0!1691419,14722155.0,60.0,601200,518759.0,20
w0!1691367,14702792.0,0.0,85800,21880.0,28
 
Fila Jobs n:,587,Size:,2,Current time:,14727534.9
w0!1691419,14722155.0,60.0,601200,524139.0,20
w0!1691367,14702792.0,0.0,85800,27260.0,28
 
Fila Jobs n:,588,Size:,2,Current time:,14728112.0
w0!1691442,14728112.0,31.0,3600,327840.0,20
w0!1691367,14702792.0,0.0,85800,27837.0,28
 
Fila Jobs n:,589,Size:,2,Current time:,14730514.9
w0!1691442,14728112.0,31.0,3600,330243.0,20
w0!1691367,14702792.0,0.0,85800,30240.0,28
 
Fila Jobs n:,590,Size:,2,Current time:,14922691.0
w0!1111176,14907522.0,100.0,3600,939169.0,5
w0!1111340,14922691.0,0.0,3600,60000.0,5
 
Fila Jobs n:,591,Size:,3,Current time:,14949402.0
w0!1111176,14907522.0,100.0,3600,965880.0,5
w0!1111340,14922691.0,0.0,3600,86711.0,5
w0!1111333,14949402.0,0.0,3600,60000.0,5
 
Fila Jobs n:,592,Size:,3,Current time:,14953470.3
w0!1111176,14907522.0,100.0,3600,969948.0,5
w0!1111340,14922691.0,0.0,3600,90779.0,5
w0!1111333,14949402.0,0.0,3600,64068.0,5
 
Fila Jobs n:,593,Size:,2,Current time:,15585957.0
w0!1693274,15585957.0,32.0,3600,336480.0,18
w0!1693273,15585947.0,32.0,604800,276847.0,20
 
Fila Jobs n:,594,Size:,2,Current time:,15662250.0
w0!1693396,15662250.0,57.0,604800,492837.0,20
w0!1693388,15660389.0,22.0,1200,371941.0,24
 
Fila Jobs n:,595,Size:,2,Current time:,15662719.4
w0!1693396,15662250.0,57.0,604800,493307.0,20
w0!1693388,15660389.0,22.0,1200,372410.0,24
 
Fila Jobs n:,596,Size:,2,Current time:,15906384.0
w0!1693901,15906315.0,60.0,604800,518826.0,20
w0!1693902,15906384.0,56.0,604800,484197.0,20
 
Fila Jobs n:,597,Size:,3,Current time:,15906606.0
w0!1693901,15906315.0,60.0,604800,519048.0,20
w0!1693902,15906384.0,56.0,604800,484419.0,20
w0!1693903,15906606.0,52.0,604800,449637.0,20
 
Fila Jobs n:,598,Size:,4,Current time:,15907016.0
w0!1693901,15906315.0,60.0,604800,519458.0,20
w0!1693902,15906384.0,56.0,604800,484829.0,20
w0!1693903,15906606.0,52.0,604800,450047.0,20
w0!1693905,15907016.0,48.0,604800,415077.0,20
 
Fila Jobs n:,599,Size:,5,Current time:,15910057.0
w0!1111209,15910057.0,100.0,3600,924000.0,5
w0!1693901,15906315.0,60.0,604800,522499.0,20
w0!1693902,15906384.0,56.0,604800,487870.0,20
w0!1693903,15906606.0,52.0,604800,453088.0,20
w0!1693905,15907016.0,48.0,604800,418118.0,20
 
Fila Jobs n:,600,Size:,5,Current time:,15910217.0
w0!1693901,15906315.0,60.0,604800,522659.0,20
w0!1693902,15906384.0,56.0,604800,488030.0,20
w0!1693903,15906606.0,52.0,604800,453248.0,20
w0!1693905,15907016.0,48.0,604800,418278.0,20
w0!1693916,15910217.0,17.0,25200,155451.0,20
 
Fila Jobs n:,601,Size:,5,Current time:,15910270.1
w0!1693901,15906315.0,60.0,604800,522712.0,20
w0!1693902,15906384.0,56.0,604800,488083.0,20
w0!1693903,15906606.0,52.0,604800,453301.0,20
w0!1693905,15907016.0,48.0,604800,418331.0,20
w0!1693916,15910217.0,17.0,25200,155505.0,20
 
Fila Jobs n:,602,Size:,4,Current time:,15910271.2
w0!1693902,15906384.0,56.0,604800,488084.0,20
w0!1693903,15906606.0,52.0,604800,453302.0,20
w0!1693905,15907016.0,48.0,604800,418332.0,20
w0!1693916,15910217.0,17.0,25200,155506.0,20
 
Fila Jobs n:,603,Size:,3,Current time:,15910278.0
w0!1693903,15906606.0,52.0,604800,453309.0,20
w0!1693905,15907016.0,48.0,604800,418339.0,20
w0!1693916,15910217.0,17.0,25200,155512.0,20
 
Fila Jobs n:,604,Size:,2,Current time:,15910317.7
w0!1693905,15907016.0,48.0,604800,418379.0,20
w0!1693916,15910217.0,17.0,25200,155552.0,20
 
Fila Jobs n:,605,Size:,2,Current time:,16169326.0
w0!1111201,16169326.0,100.0,3600,924000.0,5
w0!1694113,16168802.0,8.0,59400,73280.0,20
 
Fila Jobs n:,606,Size:,2,Current time:,16176647.0
w0!1694128,16175798.0,5.0,604800,44406.0,20
w0!1694133,16176647.0,0.0,8940,24161.0,29
 
Fila Jobs n:,607,Size:,2,Current time:,16176840.0
w0!1694128,16175798.0,5.0,604800,44599.0,20
w0!1694133,16176647.0,0.0,8940,24354.0,29
 
Fila Jobs n:,608,Size:,2,Current time:,16177575.3
w0!1694128,16175798.0,5.0,604800,45334.0,20
w0!1694133,16176647.0,0.0,8940,25089.0,29
 
Fila Jobs n:,609,Size:,2,Current time:,16180783.0
w0!1694145,16180783.0,60.0,17820,530521.0,1
w0!1694133,16176647.0,0.0,8940,28297.0,29
 
Fila Jobs n:,610,Size:,2,Current time:,16182210.0
w0!1694133,16176647.0,0.0,8940,29724.0,29
w0!1111374,16182210.0,0.0,3600,60000.0,5
 
Fila Jobs n:,611,Size:,3,Current time:,16182714.0
w0!1694133,16176647.0,0.0,8940,30228.0,29
w0!1111374,16182210.0,0.0,3600,60504.0,5
w0!1694151,16182714.0,3.0,32400,32587.0,20
 
Fila Jobs n:,612,Size:,4,Current time:,16183270.0
w0!1694152,16183270.0,56.0,32400,490507.0,20
w0!1694133,16176647.0,0.0,8940,30784.0,29
w0!1111374,16182210.0,0.0,3600,61060.0,5
w0!1694151,16182714.0,3.0,32400,33143.0,20
 
Fila Jobs n:,613,Size:,4,Current time:,16185400.8
w0!1694152,16183270.0,56.0,32400,492637.0,20
w0!1694133,16176647.0,0.0,8940,32915.0,29
w0!1111374,16182210.0,0.0,3600,63191.0,5
w0!1694151,16182714.0,3.0,32400,35273.0,20
 
Fila Jobs n:,614,Size:,3,Current time:,16185720.2
w0!1694133,16176647.0,0.0,8940,33234.0,29
w0!1111374,16182210.0,0.0,3600,63510.0,5
w0!1694151,16182714.0,3.0,32400,35593.0,20
 
Fila Jobs n:,615,Size:,2,Current time:,16189020.0
w0!1694151,16182714.0,3.0,32400,38893.0,20
w0!1694166,16189020.0,0.0,7200,30000.0,28
 
Fila Jobs n:,616,Size:,2,Current time:,16189805.7
w0!1694151,16182714.0,3.0,32400,39678.0,20
w0!1694166,16189020.0,0.0,7200,30786.0,28
 
Fila Jobs n:,617,Size:,2,Current time:,16195551.0
w0!1694166,16189020.0,0.0,7200,36531.0,28
w0!1694194,16195551.0,0.0,604800,357.0,20
 
Fila Jobs n:,618,Size:,2,Current time:,16196927.8
w0!1694166,16189020.0,0.0,7200,37908.0,28
w0!1694194,16195551.0,0.0,604800,1734.0,20
 
Fila Jobs n:,619,Size:,2,Current time:,16199210.0
w0!1694217,16199210.0,60.0,1800,638400.0,39
w0!1694194,16195551.0,0.0,604800,4016.0,20
 
Fila Jobs n:,620,Size:,2,Current time:,16202802.9
w0!1694217,16199210.0,60.0,1800,641993.0,39
w0!1694194,16195551.0,0.0,604800,7609.0,20
 
Fila Jobs n:,621,Size:,2,Current time:,16256379.0
w0!1694267,16256362.0,0.0,39600,5472.0,20
w0!1694268,16256379.0,0.0,39600,5455.0,20
 
Fila Jobs n:,622,Size:,3,Current time:,16256401.0
w0!1694267,16256362.0,0.0,39600,5494.0,20
w0!1694268,16256379.0,0.0,39600,5477.0,20
w0!1694269,16256401.0,0.0,39600,5455.0,20
 
Fila Jobs n:,623,Size:,3,Current time:,16256649.9
w0!1694267,16256362.0,0.0,39600,5742.0,20
w0!1694268,16256379.0,0.0,39600,5725.0,20
w0!1694269,16256401.0,0.0,39600,5703.0,20
 
Fila Jobs n:,624,Size:,2,Current time:,16256660.1
w0!1694268,16256379.0,0.0,39600,5736.0,20
w0!1694269,16256401.0,0.0,39600,5714.0,20
 
Fila Jobs n:,625,Size:,2,Current time:,16259173.0
w0!1694288,16258850.0,0.0,1200,180323.0,24
w0!1694289,16259173.0,0.0,1200,180000.0,20
 
Fila Jobs n:,626,Size:,2,Current time:,16259203.0
w0!1694288,16258850.0,0.0,1200,180353.0,24
w0!1694289,16259173.0,0.0,1200,180030.0,20
 
Fila Jobs n:,627,Size:,2,Current time:,16277358.0
w0!1694335,16277358.0,0.0,1200,180000.0,28
w0!1694334,16276499.0,0.0,85800,3376.0,28
 
Fila Jobs n:,628,Size:,3,Current time:,16277449.0
w0!1694335,16277358.0,0.0,1200,180091.0,28
w0!1694336,16277449.0,0.0,1200,180000.0,9
w0!1694334,16276499.0,0.0,85800,3467.0,28
 
Fila Jobs n:,629,Size:,4,Current time:,16277835.0
w0!1694335,16277358.0,0.0,1200,180477.0,28
w0!1694336,16277449.0,0.0,1200,180386.0,9
w0!1694334,16276499.0,0.0,85800,3853.0,28
w0!1694338,16277835.0,0.0,85800,2517.0,13
 
Fila Jobs n:,630,Size:,5,Current time:,16277918.0
w0!1694335,16277358.0,0.0,1200,180560.0,28
w0!1694336,16277449.0,0.0,1200,180469.0,9
w0!1694339,16277918.0,0.0,1200,180000.0,22
w0!1694334,16276499.0,0.0,85800,3936.0,28
w0!1694338,16277835.0,0.0,85800,2600.0,13
 
Fila Jobs n:,631,Size:,6,Current time:,16277931.0
w0!1694335,16277358.0,0.0,1200,180573.0,28
w0!1694336,16277449.0,0.0,1200,180482.0,9
w0!1694339,16277918.0,0.0,1200,180013.0,22
w0!1694340,16277931.0,0.0,1200,180000.0,20
w0!1694334,16276499.0,0.0,85800,3949.0,28
w0!1694338,16277835.0,0.0,85800,2613.0,13
 
Fila Jobs n:,632,Size:,7,Current time:,16278633.0
w0!1694335,16277358.0,0.0,1200,181275.0,28
w0!1694336,16277449.0,0.0,1200,181184.0,9
w0!1694339,16277918.0,0.0,1200,180715.0,22
w0!1694340,16277931.0,0.0,1200,180702.0,20
w0!1694341,16278633.0,0.0,1200,180000.0,24
w0!1694334,16276499.0,0.0,85800,4651.0,28
w0!1694338,16277835.0,0.0,85800,3315.0,13
 
Fila Jobs n:,633,Size:,8,Current time:,16278838.0
w0!1694335,16277358.0,0.0,1200,181480.0,28
w0!1694336,16277449.0,0.0,1200,181389.0,9
w0!1694339,16277918.0,0.0,1200,180920.0,22
w0!1694340,16277931.0,0.0,1200,180907.0,20
w0!1694341,16278633.0,0.0,1200,180205.0,24
w0!1694342,16278838.0,0.0,1200,180000.0,1
w0!1694334,16276499.0,0.0,85800,4856.0,28
w0!1694338,16277835.0,0.0,85800,3520.0,13
 
Fila Jobs n:,634,Size:,8,Current time:,16279872.6
w0!1694335,16277358.0,0.0,1200,182515.0,28
w0!1694336,16277449.0,0.0,1200,182424.0,9
w0!1694339,16277918.0,0.0,1200,181955.0,22
w0!1694340,16277931.0,0.0,1200,181942.0,20
w0!1694341,16278633.0,0.0,1200,181240.0,24
w0!1694342,16278838.0,0.0,1200,181035.0,1
w0!1694334,16276499.0,0.0,85800,5891.0,28
w0!1694338,16277835.0,0.0,85800,4555.0,13
 
Fila Jobs n:,635,Size:,6,Current time:,16279916.8
w0!1694339,16277918.0,0.0,1200,181999.0,22
w0!1694340,16277931.0,0.0,1200,181986.0,20
w0!1694341,16278633.0,0.0,1200,181284.0,24
w0!1694342,16278838.0,0.0,1200,181079.0,1
w0!1694334,16276499.0,0.0,85800,5935.0,28
w0!1694338,16277835.0,0.0,85800,4599.0,13
 
Fila Jobs n:,636,Size:,5,Current time:,16280216.9
w0!1694340,16277931.0,0.0,1200,182286.0,20
w0!1694341,16278633.0,0.0,1200,181584.0,24
w0!1694342,16278838.0,0.0,1200,181379.0,1
w0!1694334,16276499.0,0.0,85800,6235.0,28
w0!1694338,16277835.0,0.0,85800,4899.0,13
 
Fila Jobs n:,637,Size:,5,Current time:,16280711.9
w0!1694340,16277931.0,0.0,1200,182781.0,20
w0!1694341,16278633.0,0.0,1200,182079.0,24
w0!1694342,16278838.0,0.0,1200,181874.0,1
w0!1694334,16276499.0,0.0,85800,6730.0,28
w0!1694338,16277835.0,0.0,85800,5394.0,13
 
Fila Jobs n:,638,Size:,5,Current time:,16280805.0
w0!1694341,16278633.0,0.0,1200,182172.0,24
w0!1694342,16278838.0,0.0,1200,181967.0,1
w0!1694334,16276499.0,0.0,85800,6823.0,28
w0!1694338,16277835.0,0.0,85800,5487.0,13
w0!1694346,16280805.0,0.0,32400,6667.0,1
 
Fila Jobs n:,639,Size:,5,Current time:,16281495.7
w0!1694341,16278633.0,0.0,1200,182863.0,24
w0!1694342,16278838.0,0.0,1200,182658.0,1
w0!1694334,16276499.0,0.0,85800,7514.0,28
w0!1694338,16277835.0,0.0,85800,6178.0,13
w0!1694346,16280805.0,0.0,32400,7357.0,1
 
Fila Jobs n:,640,Size:,3,Current time:,16281723.4
w0!1694334,16276499.0,0.0,85800,7742.0,28
w0!1694338,16277835.0,0.0,85800,6406.0,13
w0!1694346,16280805.0,0.0,32400,7585.0,1
 
Fila Jobs n:,641,Size:,2,Current time:,16282118.7
w0!1694338,16277835.0,0.0,85800,6801.0,13
w0!1694346,16280805.0,0.0,32400,7980.0,1
 
Fila Jobs n:,642,Size:,2,Current time:,16282681.6
w0!1694338,16277835.0,0.0,85800,7364.0,13
w0!1694346,16280805.0,0.0,32400,8543.0,1
 
Fila Jobs n:,643,Size:,2,Current time:,16355965.0
w0!1694484,16355934.0,0.0,85800,2548.0,24
w0!1694485,16355965.0,0.0,85800,2517.0,28
 
Fila Jobs n:,644,Size:,3,Current time:,16356469.0
w0!1694484,16355934.0,0.0,85800,3052.0,24
w0!1694485,16355965.0,0.0,85800,3021.0,28
w0!1694490,16356469.0,0.0,604800,357.0,20
 
Fila Jobs n:,645,Size:,3,Current time:,16363823.3
w0!1694484,16355934.0,0.0,85800,10407.0,24
w0!1694485,16355965.0,0.0,85800,10376.0,28
w0!1694490,16356469.0,0.0,604800,7711.0,20
 
Fila Jobs n:,646,Size:,2,Current time:,16363848.2
w0!1694485,16355965.0,0.0,85800,10401.0,28
w0!1694490,16356469.0,0.0,604800,7736.0,20
 
Fila Jobs n:,647,Size:,2,Current time:,16364020.0
w0!1694517,16364020.0,0.0,600,360000.0,28
w0!1694490,16356469.0,0.0,604800,7908.0,20
 
Fila Jobs n:,648,Size:,3,Current time:,16364045.0
w0!1694517,16364020.0,0.0,600,360025.0,28
w0!1694490,16356469.0,0.0,604800,7933.0,20
w0!1694518,16364045.0,0.0,85800,2517.0,6
 
Fila Jobs n:,649,Size:,4,Current time:,16364109.0
w0!1694517,16364020.0,0.0,600,360089.0,28
w0!1694490,16356469.0,0.0,604800,7997.0,20
w0!1694518,16364045.0,0.0,85800,2581.0,6
w0!1694519,16364109.0,0.0,85800,2517.0,4
 
Fila Jobs n:,650,Size:,4,Current time:,16364412.3
w0!1694517,16364020.0,0.0,600,360392.0,28
w0!1694490,16356469.0,0.0,604800,8300.0,20
w0!1694518,16364045.0,0.0,85800,2885.0,6
w0!1694519,16364109.0,0.0,85800,2821.0,4
 
Fila Jobs n:,651,Size:,3,Current time:,16364422.5
w0!1694490,16356469.0,0.0,604800,8311.0,20
w0!1694518,16364045.0,0.0,85800,2895.0,6
w0!1694519,16364109.0,0.0,85800,2831.0,4
 
Fila Jobs n:,652,Size:,2,Current time:,16445250.0
w0!1694890,16445035.0,0.0,3540,61232.0,39
w0!1694895,16445250.0,0.0,12600,17143.0,20
 
Fila Jobs n:,653,Size:,2,Current time:,16445864.6
w0!1694890,16445035.0,0.0,3540,61847.0,39
w0!1694895,16445250.0,0.0,12600,17757.0,20
 
Fila Jobs n:,654,Size:,2,Current time:,16446150.0
w0!1694904,16446150.0,0.0,7200,30000.0,1
w0!1694895,16445250.0,0.0,12600,18043.0,20
 
Fila Jobs n:,655,Size:,3,Current time:,16446750.0
w0!1694910,16446750.0,0.0,1200,180000.0,7
w0!1694904,16446150.0,0.0,7200,30600.0,1
w0!1694895,16445250.0,0.0,12600,18643.0,20
 
Fila Jobs n:,656,Size:,3,Current time:,16446945.1
w0!1694910,16446750.0,0.0,1200,180195.0,7
w0!1694904,16446150.0,0.0,7200,30795.0,1
w0!1694895,16445250.0,0.0,12600,18838.0,20
 
Fila Jobs n:,657,Size:,2,Current time:,16517245.0
w0!1111263,16517245.0,96.0,3600,889440.0,5
w0!1695050,16517184.0,0.0,85800,2578.0,28
 
Fila Jobs n:,658,Size:,2,Current time:,16520381.0
w0!1695058,16520381.0,60.0,1800,638400.0,1
w0!1695050,16517184.0,0.0,85800,5714.0,28
 
Fila Jobs n:,659,Size:,2,Current time:,16530288.0
w0!1695102,16527223.0,43.0,85800,377102.0,28
w0!1695119,16530288.0,0.0,7200,30000.0,39
 
Fila Jobs n:,660,Size:,2,Current time:,16533417.6
w0!1695102,16527223.0,43.0,85800,380232.0,28
w0!1695119,16530288.0,0.0,7200,33130.0,39
 
Fila Jobs n:,661,Size:,2,Current time:,16596749.0
w0!1695162,16596749.0,43.0,1200,551520.0,20
w0!1695119,16530288.0,0.0,7200,96461.0,39
 
Fila Jobs n:,662,Size:,3,Current time:,16596809.0
w0!1695162,16596749.0,43.0,1200,551580.0,20
w0!1695163,16596809.0,43.0,1200,551520.0,24
w0!1695119,16530288.0,0.0,7200,96521.0,39
 
Fila Jobs n:,663,Size:,3,Current time:,16606818.9
w0!1695162,16596749.0,43.0,1200,561590.0,20
w0!1695163,16596809.0,43.0,1200,561530.0,24
w0!1695119,16530288.0,0.0,7200,106531.0,39
 
Fila Jobs n:,664,Size:,2,Current time:,16606820.1
w0!1695163,16596809.0,43.0,1200,561531.0,24
w0!1695119,16530288.0,0.0,7200,106532.0,39
 
Fila Jobs n:,665,Size:,2,Current time:,16771549.0
w0!1695243,16769465.0,39.0,1200,519044.0,29
w0!1695255,16771549.0,0.0,1200,180000.0,20
 
Fila Jobs n:,666,Size:,2,Current time:,16771566.3
w0!1695243,16769465.0,39.0,1200,519061.0,29
w0!1695255,16771549.0,0.0,1200,180017.0,20
 
Fila Jobs n:,667,Size:,2,Current time:,16877244.0
w0!1695444,16876011.0,0.0,43194,6234.0,39
w0!1695448,16877244.0,0.0,604800,357.0,20
 
Fila Jobs n:,668,Size:,2,Current time:,16883231.9
w0!1695444,16876011.0,0.0,43194,12222.0,39
w0!1695448,16877244.0,0.0,604800,6345.0,20
 
Fila Jobs n:,669,Size:,2,Current time:,17032594.0
w0!1695665,17029465.0,0.0,604800,3486.0,17
w0!1695685,17032594.0,0.0,56700,3810.0,20
 
Fila Jobs n:,670,Size:,3,Current time:,17032652.0
w0!1695665,17029465.0,0.0,604800,3544.0,17
w0!1695685,17032594.0,0.0,56700,3868.0,20
w0!1695686,17032652.0,0.0,56700,3810.0,20
 
Fila Jobs n:,671,Size:,3,Current time:,17033501.5
w0!1695665,17029465.0,0.0,604800,4394.0,17
w0!1695685,17032594.0,0.0,56700,4717.0,20
w0!1695686,17032652.0,0.0,56700,4659.0,20
 
Fila Jobs n:,672,Size:,2,Current time:,17054911.0
w0!1695822,17054820.0,0.0,14400,15091.0,20
w0!1695823,17054911.0,0.0,604800,357.0,20
 
Fila Jobs n:,673,Size:,3,Current time:,17054931.0
w0!1695824,17054931.0,0.0,10800,20000.0,2
w0!1695822,17054820.0,0.0,14400,15111.0,20
w0!1695823,17054911.0,0.0,604800,377.0,20
 
Fila Jobs n:,674,Size:,2,Current time:,17054961.6
w0!1695822,17054820.0,0.0,14400,15142.0,20
w0!1695823,17054911.0,0.0,604800,408.0,20
 
Fila Jobs n:,675,Size:,3,Current time:,17055010.0
w0!1695822,17054820.0,0.0,14400,15190.0,20
w0!1695823,17054911.0,0.0,604800,456.0,20
w0!1695825,17055010.0,0.0,604800,357.0,2
 
Fila Jobs n:,676,Size:,3,Current time:,17055195.1
w0!1695822,17054820.0,0.0,14400,15375.0,20
w0!1695823,17054911.0,0.0,604800,641.0,20
w0!1695825,17055010.0,0.0,604800,542.0,2
 
Fila Jobs n:,677,Size:,2,Current time:,17055224.5
w0!1695823,17054911.0,0.0,604800,671.0,20
w0!1695825,17055010.0,0.0,604800,572.0,2
 
Fila Jobs n:,678,Size:,4,Current time:,17458917.0
w0!1696128,17458917.0,52.0,1200,629280.0,20
w0!1696130,17458917.0,52.0,7200,479280.0,2
w0!1696131,17458917.0,52.0,8927,473476.0,5
w0!1696129,17458917.0,52.0,25200,457851.0,20
 
Fila Jobs n:,679,Size:,5,Current time:,17460000.0
w0!1696128,17458917.0,52.0,1200,630363.0,20
w0!1696143,17460000.0,63.0,3600,604320.0,28
w0!1696130,17458917.0,52.0,7200,480363.0,2
w0!1696131,17458917.0,52.0,8927,474559.0,5
w0!1696129,17458917.0,52.0,25200,458934.0,20
 
Fila Jobs n:,680,Size:,9,Current time:,17460231.0
w0!1696128,17458917.0,52.0,1200,630594.0,20
w0!1696144,17460231.0,52.0,1200,629280.0,20
w0!1696145,17460231.0,52.0,1200,629280.0,20
w0!1696147,17460231.0,52.0,1200,629280.0,32
w0!1696143,17460000.0,63.0,3600,604551.0,28
w0!1696130,17458917.0,52.0,7200,480594.0,2
w0!1696131,17458917.0,52.0,8927,474790.0,5
w0!1696129,17458917.0,52.0,25200,459165.0,20
w0!1696146,17460231.0,52.0,604800,449637.0,39
 
Fila Jobs n:,681,Size:,10,Current time:,17463494.0
w0!1696152,17463494.0,63.0,1200,724320.0,29
w0!1696128,17458917.0,52.0,1200,633857.0,20
w0!1696144,17460231.0,52.0,1200,632543.0,20
w0!1696145,17460231.0,52.0,1200,632543.0,20
w0!1696147,17460231.0,52.0,1200,632543.0,32
w0!1696143,17460000.0,63.0,3600,607814.0,28
w0!1696130,17458917.0,52.0,7200,483857.0,2
w0!1696131,17458917.0,52.0,8927,478053.0,5
w0!1696129,17458917.0,52.0,25200,462428.0,20
w0!1696146,17460231.0,52.0,604800,452900.0,39
 
Fila Jobs n:,682,Size:,11,Current time:,17465277.0
w0!1696152,17463494.0,63.0,1200,726103.0,29
w0!1696128,17458917.0,52.0,1200,635640.0,20
w0!1696144,17460231.0,52.0,1200,634326.0,20
w0!1696145,17460231.0,52.0,1200,634326.0,20
w0!1696147,17460231.0,52.0,1200,634326.0,32
w0!1696143,17460000.0,63.0,3600,609597.0,28
w0!1696130,17458917.0,52.0,7200,485640.0,2
w0!1696131,17458917.0,52.0,8927,479836.0,5
w0!1696129,17458917.0,52.0,25200,464211.0,20
w0!1696146,17460231.0,52.0,604800,454683.0,39
w0!1696154,17465277.0,0.0,1200,180000.0,20
 
Fila Jobs n:,683,Size:,12,Current time:,17466166.0
w0!1696152,17463494.0,63.0,1200,726992.0,29
w0!1696128,17458917.0,52.0,1200,636529.0,20
w0!1696144,17460231.0,52.0,1200,635215.0,20
w0!1696145,17460231.0,52.0,1200,635215.0,20
w0!1696147,17460231.0,52.0,1200,635215.0,32
w0!1696143,17460000.0,63.0,3600,610486.0,28
w0!1696130,17458917.0,52.0,7200,486529.0,2
w0!1696131,17458917.0,52.0,8927,480725.0,5
w0!1696129,17458917.0,52.0,25200,465100.0,20
w0!1696146,17460231.0,52.0,604800,455572.0,39
w0!1696154,17465277.0,0.0,1200,180889.0,20
w0!1696156,17466166.0,0.0,5400,40000.0,1
 
Fila Jobs n:,684,Size:,13,Current time:,17466747.0
w0!1696157,17466747.0,73.0,1200,810720.0,20
w0!1696152,17463494.0,63.0,1200,727573.0,29
w0!1696128,17458917.0,52.0,1200,637110.0,20
w0!1696144,17460231.0,52.0,1200,635796.0,20
w0!1696145,17460231.0,52.0,1200,635796.0,20
w0!1696147,17460231.0,52.0,1200,635796.0,32
w0!1696143,17460000.0,63.0,3600,611067.0,28
w0!1696130,17458917.0,52.0,7200,487110.0,2
w0!1696131,17458917.0,52.0,8927,481306.0,5
w0!1696129,17458917.0,52.0,25200,465681.0,20
w0!1696146,17460231.0,52.0,604800,456153.0,39
w0!1696154,17465277.0,0.0,1200,181470.0,20
