id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1686386,12069289.0,60.0,172800,546036.0,20
w0!1686387,12069289.0,60.0,172800,546036.0,20
w0!1686388,12069289.0,60.0,172800,546036.0,20
w0!1686517,12090726.0,56.0,1200,668789.0,20
w0!1686390,12069290.0,9.0,172800,105395.0,20
w0!1686472,12077959.0,8.0,3600,146836.0,1
w0!1686389,12069290.0,0.0,3600,86385.0,39
w0!1686391,12069291.0,0.0,172800,27634.0,20
w0!1686392,12069291.0,0.0,172800,27634.0,1
w0!1686393,12069291.0,0.0,172800,27634.0,20
w0!1686394,12069292.0,0.0,1200,206383.0,20
w0!1686395,12069292.0,0.0,172800,27633.0,20
w0!1686396,12069292.0,0.0,1200,206383.0,20
w0!1686397,12069293.0,0.0,172800,27632.0,20
w0!1686398,12069293.0,0.0,1200,206382.0,2
w0!1686399,12069294.0,0.0,604800,26738.0,3
w0!1686400,12069294.0,0.0,600,386381.0,19
w0!1686401,12069294.0,0.0,600,386381.0,1
w0!1686402,12069295.0,0.0,1200,206380.0,8
w0!1686403,12069295.0,0.0,36506,32297.0,39
w0!1686404,12069295.0,0.0,85800,28897.0,2
w0!1686405,12069296.0,0.0,85800,28896.0,3
w0!1686406,12069296.0,0.0,85800,28896.0,24
w0!1686407,12069297.0,0.0,7200,56378.0,28
w0!1686408,12069297.0,0.0,7200,56378.0,28
w0!1686409,12069297.0,0.0,85800,28895.0,28
w0!1686410,12069298.0,0.0,85800,28894.0,3
w0!1686411,12069298.0,0.0,85800,28894.0,2
w0!1686412,12069298.0,0.0,85800,28894.0,2
w0!1686413,12069299.0,0.0,35755,32417.0,10
w0!1686414,12069299.0,0.0,50220,30677.0,1
w0!1686416,12069299.0,0.0,600,386376.0,3
w0!1686417,12069300.0,0.0,1200,206375.0,28
w0!1686418,12069300.0,0.0,1200,206375.0,2
w0!1686419,12069300.0,0.0,600,386375.0,1
w0!1686420,12069301.0,0.0,85800,28891.0,2
w0!1686421,12069301.0,0.0,85800,28891.0,28
w0!1686422,12069302.0,0.0,85800,28890.0,28
w0!1686423,12069302.0,0.0,85800,28890.0,17
w0!1686424,12069302.0,0.0,85800,28890.0,28
w0!1686425,12069303.0,0.0,21600,36372.0,4
w0!1686426,12069303.0,0.0,7200,56372.0,28
w0!1686427,12069303.0,0.0,7200,56372.0,28
w0!1686428,12069304.0,0.0,85800,28888.0,28
w0!1686429,12069304.0,0.0,1200,206371.0,20
w0!1686430,12069304.0,0.0,85800,28888.0,28
w0!1686431,12069305.0,0.0,85800,28887.0,28
w0!1686432,12069305.0,0.0,28800,33870.0,28
w0!1686433,12069306.0,0.0,28800,33869.0,8
 
Fila Jobs n:,412,Size:,50,Current time:,12095694.3
w0!1686385,12069288.0,60.0,172800,546056.0,20
w0!1686386,12069289.0,60.0,172800,546055.0,20
w0!1686387,12069289.0,60.0,172800,546055.0,20
w0!1686388,12069289.0,60.0,172800,546055.0,20
w0!1686517,12090726.0,56.0,1200,668808.0,20
w0!1686390,12069290.0,9.0,172800,105414.0,20
w0!1686472,12077959.0,8.0,3600,146855.0,1
w0!1686389,12069290.0,0.0,3600,86404.0,39
w0!1686391,12069291.0,0.0,172800,27653.0,20
w0!1686392,12069291.0,0.0,172800,27653.0,1
w0!1686393,12069291.0,0.0,172800,27653.0,20
w0!1686394,12069292.0,0.0,1200,206402.0,20
w0!1686395,12069292.0,0.0,172800,27652.0,20
w0!1686396,12069292.0,0.0,1200,206402.0,20
w0!1686397,12069293.0,0.0,172800,27651.0,20
w0!1686398,12069293.0,0.0,1200,206401.0,2
w0!1686399,12069294.0,0.0,604800,26757.0,3
w0!1686400,12069294.0,0.0,600,386400.0,19
w0!1686401,12069294.0,0.0,600,386400.0,1
w0!1686402,12069295.0,0.0,1200,206399.0,8
w0!1686403,12069295.0,0.0,36506,32316.0,39
w0!1686404,12069295.0,0.0,85800,28917.0,2
w0!1686405,12069296.0,0.0,85800,28916.0,3
w0!1686406,12069296.0,0.0,85800,28916.0,24
w0!1686407,12069297.0,0.0,7200,56397.0,28
w0!1686408,12069297.0,0.0,7200,56397.0,28
w0!1686409,12069297.0,0.0,85800,28915.0,28
w0!1686410,12069298.0,0.0,85800,28914.0,3
w0!1686411,12069298.0,0.0,85800,28914.0,2
w0!1686412,12069298.0,0.0,85800,28914.0,2
w0!1686413,12069299.0,0.0,35755,32436.0,10
w0!1686414,12069299.0,0.0,50220,30696.0,1
w0!1686416,12069299.0,0.0,600,386395.0,3
w0!1686417,12069300.0,0.0,1200,206394.0,28
w0!1686418,12069300.0,0.0,1200,206394.0,2
w0!1686419,12069300.0,0.0,600,386394.0,1
w0!1686420,12069301.0,0.0,85800,28911.0,2
w0!1686421,12069301.0,0.0,85800,28911.0,28
w0!1686422,12069302.0,0.0,85800,28910.0,28
w0!1686423,12069302.0,0.0,85800,28910.0,17
w0!1686424,12069302.0,0.0,85800,28910.0,28
w0!1686425,12069303.0,0.0,21600,36391.0,4
w0!1686426,12069303.0,0.0,7200,56391.0,28
w0!1686427,12069303.0,0.0,7200,56391.0,28
w0!1686428,12069304.0,0.0,85800,28908.0,28
w0!1686429,12069304.0,0.0,1200,206390.0,20
w0!1686430,12069304.0,0.0,85800,28908.0,28
w0!1686431,12069305.0,0.0,85800,28907.0,28
w0!1686432,12069305.0,0.0,28800,33889.0,28
w0!1686433,12069306.0,0.0,28800,33888.0,8
 
Fila Jobs n:,413,Size:,49,Current time:,12095713.6
w0!1686386,12069289.0,60.0,172800,546075.0,20
w0!1686387,12069289.0,60.0,172800,546075.0,20
w0!1686388,12069289.0,60.0,172800,546075.0,20
w0!1686517,12090726.0,56.0,1200,668828.0,20
w0!1686390,12069290.0,9.0,172800,105434.0,20
w0!1686472,12077959.0,8.0,3600,146875.0,1
w0!1686389,12069290.0,0.0,3600,86424.0,39
w0!1686391,12069291.0,0.0,172800,27673.0,20
w0!1686392,12069291.0,0.0,172800,27673.0,1
w0!1686393,12069291.0,0.0,172800,27673.0,20
w0!1686394,12069292.0,0.0,1200,206422.0,20
w0!1686395,12069292.0,0.0,172800,27672.0,20
w0!1686396,12069292.0,0.0,1200,206422.0,20
w0!1686397,12069293.0,0.0,172800,27671.0,20
w0!1686398,12069293.0,0.0,1200,206421.0,2
w0!1686399,12069294.0,0.0,604800,26777.0,3
w0!1686400,12069294.0,0.0,600,386420.0,19
w0!1686401,12069294.0,0.0,600,386420.0,1
w0!1686402,12069295.0,0.0,1200,206419.0,8
w0!1686403,12069295.0,0.0,36506,32335.0,39
w0!1686404,12069295.0,0.0,85800,28936.0,2
w0!1686405,12069296.0,0.0,85800,28935.0,3
w0!1686406,12069296.0,0.0,85800,28935.0,24
w0!1686407,12069297.0,0.0,7200,56417.0,28
w0!1686408,12069297.0,0.0,7200,56417.0,28
w0!1686409,12069297.0,0.0,85800,28934.0,28
w0!1686410,12069298.0,0.0,85800,28933.0,3
w0!1686411,12069298.0,0.0,85800,28933.0,2
w0!1686412,12069298.0,0.0,85800,28933.0,2
w0!1686413,12069299.0,0.0,35755,32456.0,10
w0!1686414,12069299.0,0.0,50220,30716.0,1
w0!1686416,12069299.0,0.0,600,386415.0,3
w0!1686417,12069300.0,0.0,1200,206414.0,28
w0!1686418,12069300.0,0.0,1200,206414.0,2
w0!1686419,12069300.0,0.0,600,386414.0,1
w0!1686420,12069301.0,0.0,85800,28930.0,2
w0!1686421,12069301.0,0.0,85800,28930.0,28
w0!1686422,12069302.0,0.0,85800,28929.0,28
w0!1686423,12069302.0,0.0,85800,28929.0,17
w0!1686424,12069302.0,0.0,85800,28929.0,28
w0!1686425,12069303.0,0.0,21600,36411.0,4
w0!1686426,12069303.0,0.0,7200,56411.0,28
w0!1686427,12069303.0,0.0,7200,56411.0,28
w0!1686428,12069304.0,0.0,85800,28927.0,28
w0!1686429,12069304.0,0.0,1200,206410.0,20
w0!1686430,12069304.0,0.0,85800,28927.0,28
w0!1686431,12069305.0,0.0,85800,28926.0,28
w0!1686432,12069305.0,0.0,28800,33909.0,28
w0!1686433,12069306.0,0.0,28800,33908.0,8
 
Fila Jobs n:,414,Size:,48,Current time:,12095734.0
w0!1686387,12069289.0,60.0,172800,546095.0,20
w0!1686388,12069289.0,60.0,172800,546095.0,20
w0!1686517,12090726.0,56.0,1200,668848.0,20
w0!1686390,12069290.0,9.0,172800,105454.0,20
w0!1686472,12077959.0,8.0,3600,146895.0,1
w0!1686389,12069290.0,0.0,3600,86444.0,39
w0!1686391,12069291.0,0.0,172800,27693.0,20
w0!1686392,12069291.0,0.0,172800,27693.0,1
w0!1686393,12069291.0,0.0,172800,27693.0,20
w0!1686394,12069292.0,0.0,1200,206442.0,20
w0!1686395,12069292.0,0.0,172800,27692.0,20
w0!1686396,12069292.0,0.0,1200,206442.0,20
w0!1686397,12069293.0,0.0,172800,27691.0,20
w0!1686398,12069293.0,0.0,1200,206441.0,2
w0!1686399,12069294.0,0.0,604800,26797.0,3
w0!1686400,12069294.0,0.0,600,386440.0,19
w0!1686401,12069294.0,0.0,600,386440.0,1
w0!1686402,12069295.0,0.0,1200,206439.0,8
w0!1686403,12069295.0,0.0,36506,32356.0,39
w0!1686404,12069295.0,0.0,85800,28956.0,2
w0!1686405,12069296.0,0.0,85800,28955.0,3
w0!1686406,12069296.0,0.0,85800,28955.0,24
w0!1686407,12069297.0,0.0,7200,56437.0,28
w0!1686408,12069297.0,0.0,7200,56437.0,28
w0!1686409,12069297.0,0.0,85800,28954.0,28
w0!1686410,12069298.0,0.0,85800,28953.0,3
w0!1686411,12069298.0,0.0,85800,28953.0,2
w0!1686412,12069298.0,0.0,85800,28953.0,2
w0!1686413,12069299.0,0.0,35755,32476.0,10
w0!1686414,12069299.0,0.0,50220,30736.0,1
w0!1686416,12069299.0,0.0,600,386435.0,3
w0!1686417,12069300.0,0.0,1200,206434.0,28
w0!1686418,12069300.0,0.0,1200,206434.0,2
w0!1686419,12069300.0,0.0,600,386434.0,1
w0!1686420,12069301.0,0.0,85800,28950.0,2
w0!1686421,12069301.0,0.0,85800,28950.0,28
w0!1686422,12069302.0,0.0,85800,28949.0,28
w0!1686423,12069302.0,0.0,85800,28949.0,17
w0!1686424,12069302.0,0.0,85800,28949.0,28
w0!1686425,12069303.0,0.0,21600,36431.0,4
w0!1686426,12069303.0,0.0,7200,56431.0,28
w0!1686427,12069303.0,0.0,7200,56431.0,28
w0!1686428,12069304.0,0.0,85800,28947.0,28
w0!1686429,12069304.0,0.0,1200,206430.0,20
w0!1686430,12069304.0,0.0,85800,28947.0,28
w0!1686431,12069305.0,0.0,85800,28946.0,28
w0!1686432,12069305.0,0.0,28800,33929.0,28
w0!1686433,12069306.0,0.0,28800,33928.0,8
 
Fila Jobs n:,415,Size:,47,Current time:,12095754.4
w0!1686388,12069289.0,60.0,172800,546115.0,20
w0!1686517,12090726.0,56.0,1200,668868.0,20
w0!1686390,12069290.0,9.0,172800,105474.0,20
w0!1686472,12077959.0,8.0,3600,146915.0,1
w0!1686389,12069290.0,0.0,3600,86464.0,39
w0!1686391,12069291.0,0.0,172800,27713.0,20
w0!1686392,12069291.0,0.0,172800,27713.0,1
w0!1686393,12069291.0,0.0,172800,27713.0,20
w0!1686394,12069292.0,0.0,1200,206462.0,20
w0!1686395,12069292.0,0.0,172800,27712.0,20
w0!1686396,12069292.0,0.0,1200,206462.0,20
w0!1686397,12069293.0,0.0,172800,27711.0,20
w0!1686398,12069293.0,0.0,1200,206461.0,2
w0!1686399,12069294.0,0.0,604800,26818.0,3
w0!1686400,12069294.0,0.0,600,386460.0,19
w0!1686401,12069294.0,0.0,600,386460.0,1
w0!1686402,12069295.0,0.0,1200,206459.0,8
w0!1686403,12069295.0,0.0,36506,32376.0,39
w0!1686404,12069295.0,0.0,85800,28977.0,2
w0!1686405,12069296.0,0.0,85800,28976.0,3
w0!1686406,12069296.0,0.0,85800,28976.0,24
w0!1686407,12069297.0,0.0,7200,56457.0,28
w0!1686408,12069297.0,0.0,7200,56457.0,28
w0!1686409,12069297.0,0.0,85800,28975.0,28
w0!1686410,12069298.0,0.0,85800,28974.0,3
w0!1686411,12069298.0,0.0,85800,28974.0,2
w0!1686412,12069298.0,0.0,85800,28974.0,2
w0!1686413,12069299.0,0.0,35755,32497.0,10
w0!1686414,12069299.0,0.0,50220,30756.0,1
w0!1686416,12069299.0,0.0,600,386455.0,3
w0!1686417,12069300.0,0.0,1200,206454.0,28
w0!1686418,12069300.0,0.0,1200,206454.0,2
w0!1686419,12069300.0,0.0,600,386454.0,1
w0!1686420,12069301.0,0.0,85800,28971.0,2
w0!1686421,12069301.0,0.0,85800,28971.0,28
w0!1686422,12069302.0,0.0,85800,28970.0,28
w0!1686423,12069302.0,0.0,85800,28970.0,17
w0!1686424,12069302.0,0.0,85800,28970.0,28
w0!1686425,12069303.0,0.0,21600,36451.0,4
w0!1686426,12069303.0,0.0,7200,56451.0,28
w0!1686427,12069303.0,0.0,7200,56451.0,28
w0!1686428,12069304.0,0.0,85800,28968.0,28
w0!1686429,12069304.0,0.0,1200,206450.0,20
w0!1686430,12069304.0,0.0,85800,28968.0,28
w0!1686431,12069305.0,0.0,85800,28967.0,28
w0!1686432,12069305.0,0.0,28800,33949.0,28
w0!1686433,12069306.0,0.0,28800,33948.0,8
 
Fila Jobs n:,416,Size:,46,Current time:,12095773.7
w0!1686517,12090726.0,56.0,1200,668888.0,20
w0!1686390,12069290.0,9.0,172800,105494.0,20
w0!1686472,12077959.0,8.0,3600,146935.0,1
w0!1686389,12069290.0,0.0,3600,86484.0,39
w0!1686391,12069291.0,0.0,172800,27733.0,20
w0!1686392,12069291.0,0.0,172800,27733.0,1
w0!1686393,12069291.0,0.0,172800,27733.0,20
w0!1686394,12069292.0,0.0,1200,206482.0,20
w0!1686395,12069292.0,0.0,172800,27732.0,20
w0!1686396,12069292.0,0.0,1200,206482.0,20
w0!1686397,12069293.0,0.0,172800,27731.0,20
w0!1686398,12069293.0,0.0,1200,206481.0,2
w0!1686399,12069294.0,0.0,604800,26837.0,3
w0!1686400,12069294.0,0.0,600,386480.0,19
w0!1686401,12069294.0,0.0,600,386480.0,1
w0!1686402,12069295.0,0.0,1200,206479.0,8
w0!1686403,12069295.0,0.0,36506,32396.0,39
w0!1686404,12069295.0,0.0,85800,28996.0,2
w0!1686405,12069296.0,0.0,85800,28995.0,3
w0!1686406,12069296.0,0.0,85800,28995.0,24
w0!1686407,12069297.0,0.0,7200,56477.0,28
w0!1686408,12069297.0,0.0,7200,56477.0,28
w0!1686409,12069297.0,0.0,85800,28994.0,28
w0!1686410,12069298.0,0.0,85800,28993.0,3
w0!1686411,12069298.0,0.0,85800,28993.0,2
w0!1686412,12069298.0,0.0,85800,28993.0,2
w0!1686413,12069299.0,0.0,35755,32516.0,10
w0!1686414,12069299.0,0.0,50220,30776.0,1
w0!1686416,12069299.0,0.0,600,386475.0,3
w0!1686417,12069300.0,0.0,1200,206474.0,28
w0!1686418,12069300.0,0.0,1200,206474.0,2
w0!1686419,12069300.0,0.0,600,386474.0,1
w0!1686420,12069301.0,0.0,85800,28990.0,2
w0!1686421,12069301.0,0.0,85800,28990.0,28
w0!1686422,12069302.0,0.0,85800,28989.0,28
w0!1686423,12069302.0,0.0,85800,28989.0,17
w0!1686424,12069302.0,0.0,85800,28989.0,28
w0!1686425,12069303.0,0.0,21600,36471.0,4
w0!1686426,12069303.0,0.0,7200,56471.0,28
w0!1686427,12069303.0,0.0,7200,56471.0,28
w0!1686428,12069304.0,0.0,85800,28987.0,28
w0!1686429,12069304.0,0.0,1200,206470.0,20
w0!1686430,12069304.0,0.0,85800,28987.0,28
w0!1686431,12069305.0,0.0,85800,28986.0,28
w0!1686432,12069305.0,0.0,28800,33969.0,28
w0!1686433,12069306.0,0.0,28800,33968.0,8
 
Fila Jobs n:,417,Size:,45,Current time:,12096973.7
w0!1686390,12069290.0,9.0,172800,106694.0,20
w0!1686472,12077959.0,8.0,3600,148135.0,1
w0!1686389,12069290.0,0.0,3600,87684.0,39
w0!1686391,12069291.0,0.0,172800,28933.0,20
w0!1686392,12069291.0,0.0,172800,28933.0,1
w0!1686393,12069291.0,0.0,172800,28933.0,20
w0!1686394,12069292.0,0.0,1200,207682.0,20
w0!1686395,12069292.0,0.0,172800,28932.0,20
w0!1686396,12069292.0,0.0,1200,207682.0,20
w0!1686397,12069293.0,0.0,172800,28931.0,20
w0!1686398,12069293.0,0.0,1200,207681.0,2
w0!1686399,12069294.0,0.0,604800,28037.0,3
w0!1686400,12069294.0,0.0,600,387680.0,19
w0!1686401,12069294.0,0.0,600,387680.0,1
w0!1686402,12069295.0,0.0,1200,207679.0,8
w0!1686403,12069295.0,0.0,36506,33596.0,39
w0!1686404,12069295.0,0.0,85800,30196.0,2
w0!1686405,12069296.0,0.0,85800,30195.0,3
w0!1686406,12069296.0,0.0,85800,30195.0,24
w0!1686407,12069297.0,0.0,7200,57677.0,28
w0!1686408,12069297.0,0.0,7200,57677.0,28
w0!1686409,12069297.0,0.0,85800,30194.0,28
w0!1686410,12069298.0,0.0,85800,30193.0,3
w0!1686411,12069298.0,0.0,85800,30193.0,2
w0!1686412,12069298.0,0.0,85800,30193.0,2
w0!1686413,12069299.0,0.0,35755,33716.0,10
w0!1686414,12069299.0,0.0,50220,31976.0,1
w0!1686416,12069299.0,0.0,600,387675.0,3
w0!1686417,12069300.0,0.0,1200,207674.0,28
w0!1686418,12069300.0,0.0,1200,207674.0,2
w0!1686419,12069300.0,0.0,600,387674.0,1
w0!1686420,12069301.0,0.0,85800,30190.0,2
w0!1686421,12069301.0,0.0,85800,30190.0,28
w0!1686422,12069302.0,0.0,85800,30189.0,28
w0!1686423,12069302.0,0.0,85800,30189.0,17
w0!1686424,12069302.0,0.0,85800,30189.0,28
w0!1686425,12069303.0,0.0,21600,37671.0,4
w0!1686426,12069303.0,0.0,7200,57671.0,28
w0!1686427,12069303.0,0.0,7200,57671.0,28
w0!1686428,12069304.0,0.0,85800,30187.0,28
w0!1686429,12069304.0,0.0,1200,207670.0,20
w0!1686430,12069304.0,0.0,85800,30187.0,28
w0!1686431,12069305.0,0.0,85800,30186.0,28
w0!1686432,12069305.0,0.0,28800,35169.0,28
w0!1686433,12069306.0,0.0,28800,35168.0,8
 
Fila Jobs n:,418,Size:,43,Current time:,12096988.4
w0!1686389,12069290.0,0.0,3600,87698.0,39
w0!1686391,12069291.0,0.0,172800,28947.0,20
w0!1686392,12069291.0,0.0,172800,28947.0,1
w0!1686393,12069291.0,0.0,172800,28947.0,20
w0!1686394,12069292.0,0.0,1200,207696.0,20
w0!1686395,12069292.0,0.0,172800,28946.0,20
w0!1686396,12069292.0,0.0,1200,207696.0,20
w0!1686397,12069293.0,0.0,172800,28945.0,20
w0!1686398,12069293.0,0.0,1200,207695.0,2
w0!1686399,12069294.0,0.0,604800,28052.0,3
w0!1686400,12069294.0,0.0,600,387694.0,19
w0!1686401,12069294.0,0.0,600,387694.0,1
w0!1686402,12069295.0,0.0,1200,207693.0,8
w0!1686403,12069295.0,0.0,36506,33610.0,39
w0!1686404,12069295.0,0.0,85800,30211.0,2
w0!1686405,12069296.0,0.0,85800,30210.0,3
w0!1686406,12069296.0,0.0,85800,30210.0,24
w0!1686407,12069297.0,0.0,7200,57691.0,28
w0!1686408,12069297.0,0.0,7200,57691.0,28
w0!1686409,12069297.0,0.0,85800,30209.0,28
w0!1686410,12069298.0,0.0,85800,30208.0,3
w0!1686411,12069298.0,0.0,85800,30208.0,2
w0!1686412,12069298.0,0.0,85800,30208.0,2
w0!1686413,12069299.0,0.0,35755,33731.0,10
w0!1686414,12069299.0,0.0,50220,31990.0,1
w0!1686416,12069299.0,0.0,600,387689.0,3
w0!1686417,12069300.0,0.0,1200,207688.0,28
w0!1686418,12069300.0,0.0,1200,207688.0,2
w0!1686419,12069300.0,0.0,600,387688.0,1
w0!1686420,12069301.0,0.0,85800,30205.0,2
w0!1686421,12069301.0,0.0,85800,30205.0,28
w0!1686422,12069302.0,0.0,85800,30204.0,28
w0!1686423,12069302.0,0.0,85800,30204.0,17
w0!1686424,12069302.0,0.0,85800,30204.0,28
w0!1686425,12069303.0,0.0,21600,37685.0,4
w0!1686426,12069303.0,0.0,7200,57685.0,28
w0!1686427,12069303.0,0.0,7200,57685.0,28
w0!1686428,12069304.0,0.0,85800,30202.0,28
w0!1686429,12069304.0,0.0,1200,207684.0,20
w0!1686430,12069304.0,0.0,85800,30202.0,28
w0!1686431,12069305.0,0.0,85800,30201.0,28
w0!1686432,12069305.0,0.0,28800,35183.0,28
w0!1686433,12069306.0,0.0,28800,35182.0,8
 
Fila Jobs n:,419,Size:,43,Current time:,12100573.7
w0!1686389,12069290.0,0.0,3600,91284.0,39
w0!1686391,12069291.0,0.0,172800,32533.0,20
w0!1686392,12069291.0,0.0,172800,32533.0,1
w0!1686393,12069291.0,0.0,172800,32533.0,20
w0!1686394,12069292.0,0.0,1200,211282.0,20
w0!1686395,12069292.0,0.0,172800,32532.0,20
w0!1686396,12069292.0,0.0,1200,211282.0,20
w0!1686397,12069293.0,0.0,172800,32531.0,20
w0!1686398,12069293.0,0.0,1200,211281.0,2
w0!1686399,12069294.0,0.0,604800,31637.0,3
w0!1686400,12069294.0,0.0,600,391280.0,19
w0!1686401,12069294.0,0.0,600,391280.0,1
w0!1686402,12069295.0,0.0,1200,211279.0,8
w0!1686403,12069295.0,0.0,36506,37196.0,39
w0!1686404,12069295.0,0.0,85800,33796.0,2
w0!1686405,12069296.0,0.0,85800,33795.0,3
w0!1686406,12069296.0,0.0,85800,33795.0,24
w0!1686407,12069297.0,0.0,7200,61277.0,28
w0!1686408,12069297.0,0.0,7200,61277.0,28
w0!1686409,12069297.0,0.0,85800,33794.0,28
w0!1686410,12069298.0,0.0,85800,33793.0,3
w0!1686411,12069298.0,0.0,85800,33793.0,2
w0!1686412,12069298.0,0.0,85800,33793.0,2
w0!1686413,12069299.0,0.0,35755,37316.0,10
w0!1686414,12069299.0,0.0,50220,35576.0,1
w0!1686416,12069299.0,0.0,600,391275.0,3
w0!1686417,12069300.0,0.0,1200,211274.0,28
w0!1686418,12069300.0,0.0,1200,211274.0,2
w0!1686419,12069300.0,0.0,600,391274.0,1
w0!1686420,12069301.0,0.0,85800,33790.0,2
w0!1686421,12069301.0,0.0,85800,33790.0,28
w0!1686422,12069302.0,0.0,85800,33789.0,28
w0!1686423,12069302.0,0.0,85800,33789.0,17
w0!1686424,12069302.0,0.0,85800,33789.0,28
w0!1686425,12069303.0,0.0,21600,41271.0,4
w0!1686426,12069303.0,0.0,7200,61271.0,28
w0!1686427,12069303.0,0.0,7200,61271.0,28
w0!1686428,12069304.0,0.0,85800,33787.0,28
w0!1686429,12069304.0,0.0,1200,211270.0,20
w0!1686430,12069304.0,0.0,85800,33787.0,28
w0!1686431,12069305.0,0.0,85800,33786.0,28
w0!1686432,12069305.0,0.0,28800,38769.0,28
w0!1686433,12069306.0,0.0,28800,38768.0,8
 
Fila Jobs n:,420,Size:,42,Current time:,12100587.3
w0!1686391,12069291.0,0.0,172800,32546.0,20
w0!1686392,12069291.0,0.0,172800,32546.0,1
w0!1686393,12069291.0,0.0,172800,32546.0,20
w0!1686394,12069292.0,0.0,1200,211295.0,20
w0!1686395,12069292.0,0.0,172800,32545.0,20
w0!1686396,12069292.0,0.0,1200,211295.0,20
w0!1686397,12069293.0,0.0,172800,32544.0,20
w0!1686398,12069293.0,0.0,1200,211294.0,2
w0!1686399,12069294.0,0.0,604800,31650.0,3
w0!1686400,12069294.0,0.0,600,391293.0,19
w0!1686401,12069294.0,0.0,600,391293.0,1
w0!1686402,12069295.0,0.0,1200,211292.0,8
w0!1686403,12069295.0,0.0,36506,37209.0,39
w0!1686404,12069295.0,0.0,85800,33810.0,2
w0!1686405,12069296.0,0.0,85800,33809.0,3
w0!1686406,12069296.0,0.0,85800,33809.0,24
w0!1686407,12069297.0,0.0,7200,61290.0,28
w0!1686408,12069297.0,0.0,7200,61290.0,28
w0!1686409,12069297.0,0.0,85800,33808.0,28
w0!1686410,12069298.0,0.0,85800,33807.0,3
w0!1686411,12069298.0,0.0,85800,33807.0,2
w0!1686412,12069298.0,0.0,85800,33807.0,2
w0!1686413,12069299.0,0.0,35755,37329.0,10
w0!1686414,12069299.0,0.0,50220,35589.0,1
w0!1686416,12069299.0,0.0,600,391288.0,3
w0!1686417,12069300.0,0.0,1200,211287.0,28
w0!1686418,12069300.0,0.0,1200,211287.0,2
w0!1686419,12069300.0,0.0,600,391287.0,1
w0!1686420,12069301.0,0.0,85800,33804.0,2
w0!1686421,12069301.0,0.0,85800,33804.0,28
w0!1686422,12069302.0,0.0,85800,33803.0,28
w0!1686423,12069302.0,0.0,85800,33803.0,17
w0!1686424,12069302.0,0.0,85800,33803.0,28
w0!1686425,12069303.0,0.0,21600,41284.0,4
w0!1686426,12069303.0,0.0,7200,61284.0,28
w0!1686427,12069303.0,0.0,7200,61284.0,28
w0!1686428,12069304.0,0.0,85800,33801.0,28
w0!1686429,12069304.0,0.0,1200,211283.0,20
w0!1686430,12069304.0,0.0,85800,33801.0,28
w0!1686431,12069305.0,0.0,85800,33800.0,28
w0!1686432,12069305.0,0.0,28800,38782.0,28
w0!1686433,12069306.0,0.0,28800,38781.0,8
 
Fila Jobs n:,421,Size:,40,Current time:,12100602.0
w0!1686393,12069291.0,0.0,172800,32561.0,20
w0!1686394,12069292.0,0.0,1200,211310.0,20
w0!1686395,12069292.0,0.0,172800,32560.0,20
w0!1686396,12069292.0,0.0,1200,211310.0,20
w0!1686397,12069293.0,0.0,172800,32559.0,20
w0!1686398,12069293.0,0.0,1200,211309.0,2
w0!1686399,12069294.0,0.0,604800,31665.0,3
w0!1686400,12069294.0,0.0,600,391308.0,19
w0!1686401,12069294.0,0.0,600,391308.0,1
w0!1686402,12069295.0,0.0,1200,211307.0,8
w0!1686403,12069295.0,0.0,36506,37224.0,39
w0!1686404,12069295.0,0.0,85800,33824.0,2
w0!1686405,12069296.0,0.0,85800,33823.0,3
w0!1686406,12069296.0,0.0,85800,33823.0,24
w0!1686407,12069297.0,0.0,7200,61305.0,28
w0!1686408,12069297.0,0.0,7200,61305.0,28
w0!1686409,12069297.0,0.0,85800,33822.0,28
w0!1686410,12069298.0,0.0,85800,33821.0,3
w0!1686411,12069298.0,0.0,85800,33821.0,2
w0!1686412,12069298.0,0.0,85800,33821.0,2
w0!1686413,12069299.0,0.0,35755,37344.0,10
w0!1686414,12069299.0,0.0,50220,35604.0,1
w0!1686416,12069299.0,0.0,600,391303.0,3
w0!1686417,12069300.0,0.0,1200,211302.0,28
w0!1686418,12069300.0,0.0,1200,211302.0,2
w0!1686419,12069300.0,0.0,600,391302.0,1
w0!1686420,12069301.0,0.0,85800,33818.0,2
w0!1686421,12069301.0,0.0,85800,33818.0,28
w0!1686422,12069302.0,0.0,85800,33817.0,28
w0!1686423,12069302.0,0.0,85800,33817.0,17
w0!1686424,12069302.0,0.0,85800,33817.0,28
w0!1686425,12069303.0,0.0,21600,41299.0,4
w0!1686426,12069303.0,0.0,7200,61299.0,28
w0!1686427,12069303.0,0.0,7200,61299.0,28
w0!1686428,12069304.0,0.0,85800,33815.0,28
w0!1686429,12069304.0,0.0,1200,211298.0,20
w0!1686430,12069304.0,0.0,85800,33815.0,28
w0!1686431,12069305.0,0.0,85800,33814.0,28
w0!1686432,12069305.0,0.0,28800,38797.0,28
w0!1686433,12069306.0,0.0,28800,38796.0,8
 
Fila Jobs n:,422,Size:,39,Current time:,12100602.0
w0!1686394,12069292.0,0.0,1200,211310.0,20
w0!1686395,12069292.0,0.0,172800,32560.0,20
w0!1686396,12069292.0,0.0,1200,211310.0,20
w0!1686397,12069293.0,0.0,172800,32559.0,20
