id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1697793,18260406.0,0.0,604800,1993.0,39
w0!1697794,18260418.0,0.0,604800,1981.0,6
w0!1697795,18260440.0,0.0,604800,1959.0,39
w0!1697796,18260449.0,0.0,604800,1950.0,39
w0!1697800,18262042.0,0.0,604800,357.0,39
 
Fila Jobs n:,711,Size:,6,Current time:,18262627.0
w0!1697793,18260406.0,0.0,604800,2578.0,39
w0!1697794,18260418.0,0.0,604800,2566.0,6
w0!1697795,18260440.0,0.0,604800,2544.0,39
w0!1697796,18260449.0,0.0,604800,2535.0,39
w0!1697800,18262042.0,0.0,604800,942.0,39
w0!1697805,18262627.0,0.0,604800,357.0,39
 
Fila Jobs n:,712,Size:,7,Current time:,18263150.0
w0!1697810,18263150.0,65.0,604800,561957.0,39
w0!1697793,18260406.0,0.0,604800,3101.0,39
w0!1697794,18260418.0,0.0,604800,3089.0,6
w0!1697795,18260440.0,0.0,604800,3067.0,39
w0!1697796,18260449.0,0.0,604800,3058.0,39
w0!1697800,18262042.0,0.0,604800,1465.0,39
w0!1697805,18262627.0,0.0,604800,880.0,39
 
Fila Jobs n:,713,Size:,7,Current time:,18263808.2
w0!1697810,18263150.0,65.0,604800,562615.0,39
w0!1697793,18260406.0,0.0,604800,3759.0,39
w0!1697794,18260418.0,0.0,604800,3747.0,6
w0!1697795,18260440.0,0.0,604800,3725.0,39
w0!1697796,18260449.0,0.0,604800,3716.0,39
w0!1697800,18262042.0,0.0,604800,2123.0,39
w0!1697805,18262627.0,0.0,604800,1538.0,39
 
Fila Jobs n:,714,Size:,8,Current time:,18264138.0
w0!1697810,18263150.0,65.0,604800,562945.0,39
w0!1697793,18260406.0,0.0,604800,4089.0,39
w0!1697794,18260418.0,0.0,604800,4077.0,6
w0!1697795,18260440.0,0.0,604800,4055.0,39
w0!1697796,18260449.0,0.0,604800,4046.0,39
w0!1697800,18262042.0,0.0,604800,2453.0,39
w0!1697805,18262627.0,0.0,604800,1868.0,39
w0!1697816,18264138.0,0.0,604800,357.0,2
 
Fila Jobs n:,715,Size:,9,Current time:,18264763.0
w0!1697810,18263150.0,65.0,604800,563570.0,39
w0!1697823,18264763.0,59.0,7200,539760.0,39
w0!1697793,18260406.0,0.0,604800,4714.0,39
w0!1697794,18260418.0,0.0,604800,4702.0,6
w0!1697795,18260440.0,0.0,604800,4680.0,39
w0!1697796,18260449.0,0.0,604800,4671.0,39
w0!1697800,18262042.0,0.0,604800,3078.0,39
w0!1697805,18262627.0,0.0,604800,2493.0,39
w0!1697816,18264138.0,0.0,604800,982.0,2
 
Fila Jobs n:,716,Size:,9,Current time:,18268313.5
w0!1697810,18263150.0,65.0,604800,567121.0,39
w0!1697823,18264763.0,59.0,7200,543310.0,39
w0!1697793,18260406.0,0.0,604800,8265.0,39
w0!1697794,18260418.0,0.0,604800,8253.0,6
w0!1697795,18260440.0,0.0,604800,8231.0,39
w0!1697796,18260449.0,0.0,604800,8222.0,39
w0!1697800,18262042.0,0.0,604800,6629.0,39
w0!1697805,18262627.0,0.0,604800,6044.0,39
w0!1697816,18264138.0,0.0,604800,4533.0,2
 
Fila Jobs n:,717,Size:,9,Current time:,18272202.0
w0!1697823,18264763.0,59.0,7200,547199.0,39
w0!1697793,18260406.0,0.0,604800,12153.0,39
w0!1697794,18260418.0,0.0,604800,12141.0,6
w0!1697795,18260440.0,0.0,604800,12119.0,39
w0!1697796,18260449.0,0.0,604800,12110.0,39
w0!1697800,18262042.0,0.0,604800,10517.0,39
w0!1697805,18262627.0,0.0,604800,9932.0,39
w0!1697816,18264138.0,0.0,604800,8421.0,2
w0!1697857,18272202.0,0.0,27016,7995.0,20
 
Fila Jobs n:,718,Size:,9,Current time:,18272399.0
w0!1697823,18264763.0,59.0,7200,547396.0,39
w0!1697793,18260406.0,0.0,604800,12350.0,39
w0!1697794,18260418.0,0.0,604800,12338.0,6
w0!1697795,18260440.0,0.0,604800,12316.0,39
w0!1697796,18260449.0,0.0,604800,12307.0,39
w0!1697800,18262042.0,0.0,604800,10714.0,39
w0!1697805,18262627.0,0.0,604800,10129.0,39
w0!1697816,18264138.0,0.0,604800,8618.0,2
w0!1697857,18272202.0,0.0,27016,8192.0,20
 
Fila Jobs n:,719,Size:,8,Current time:,18274488.7
w0!1697793,18260406.0,0.0,604800,14440.0,39
w0!1697794,18260418.0,0.0,604800,14428.0,6
w0!1697795,18260440.0,0.0,604800,14406.0,39
w0!1697796,18260449.0,0.0,604800,14397.0,39
w0!1697800,18262042.0,0.0,604800,12804.0,39
w0!1697805,18262627.0,0.0,604800,12219.0,39
w0!1697816,18264138.0,0.0,604800,10708.0,2
w0!1697857,18272202.0,0.0,27016,10282.0,20
 
Fila Jobs n:,720,Size:,7,Current time:,18274495.5
w0!1697794,18260418.0,0.0,604800,14435.0,6
w0!1697795,18260440.0,0.0,604800,14413.0,39
w0!1697796,18260449.0,0.0,604800,14404.0,39
w0!1697800,18262042.0,0.0,604800,12811.0,39
w0!1697805,18262627.0,0.0,604800,12226.0,39
w0!1697816,18264138.0,0.0,604800,10715.0,2
w0!1697857,18272202.0,0.0,27016,10289.0,20
 
Fila Jobs n:,721,Size:,6,Current time:,18277815.8
w0!1697795,18260440.0,0.0,604800,17733.0,39
w0!1697796,18260449.0,0.0,604800,17724.0,39
w0!1697800,18262042.0,0.0,604800,16131.0,39
w0!1697805,18262627.0,0.0,604800,15546.0,39
w0!1697816,18264138.0,0.0,604800,14035.0,2
w0!1697857,18272202.0,0.0,27016,13609.0,20
 
Fila Jobs n:,722,Size:,5,Current time:,18277822.6
w0!1697796,18260449.0,0.0,604800,17731.0,39
w0!1697800,18262042.0,0.0,604800,16138.0,39
w0!1697805,18262627.0,0.0,604800,15553.0,39
w0!1697816,18264138.0,0.0,604800,14042.0,2
w0!1697857,18272202.0,0.0,27016,13616.0,20
 
Fila Jobs n:,723,Size:,4,Current time:,18281914.9
w0!1697800,18262042.0,0.0,604800,20230.0,39
w0!1697805,18262627.0,0.0,604800,19645.0,39
w0!1697816,18264138.0,0.0,604800,18134.0,2
w0!1697857,18272202.0,0.0,27016,17708.0,20
 
Fila Jobs n:,724,Size:,3,Current time:,18281951.1
w0!1697805,18262627.0,0.0,604800,19681.0,39
w0!1697816,18264138.0,0.0,604800,18170.0,2
w0!1697857,18272202.0,0.0,27016,17744.0,20
 
Fila Jobs n:,725,Size:,2,Current time:,18283629.7
w0!1697816,18264138.0,0.0,604800,19849.0,2
w0!1697857,18272202.0,0.0,27016,19423.0,20
 
Fila Jobs n:,726,Size:,2,Current time:,18335527.0
w0!1697904,18335388.0,52.0,85800,451936.0,28
w0!1697905,18335527.0,25.0,85800,218517.0,28
 
Fila Jobs n:,727,Size:,3,Current time:,18335656.0
w0!1697904,18335388.0,52.0,85800,452065.0,28
w0!1697905,18335527.0,25.0,85800,218646.0,28
w0!1697906,18335656.0,21.0,85800,183957.0,28
 
Fila Jobs n:,728,Size:,4,Current time:,18340163.0
w0!1697904,18335388.0,52.0,85800,456572.0,28
w0!1697905,18335527.0,25.0,85800,223153.0,28
w0!1697906,18335656.0,21.0,85800,188464.0,28
w0!1697912,18340163.0,0.0,85800,2517.0,28
 
Fila Jobs n:,729,Size:,5,Current time:,18341588.0
w0!1697913,18341588.0,59.0,85800,512277.0,28
w0!1697904,18335388.0,52.0,85800,457997.0,28
w0!1697905,18335527.0,25.0,85800,224578.0,28
w0!1697906,18335656.0,21.0,85800,189889.0,28
w0!1697912,18340163.0,0.0,85800,3942.0,28
 
Fila Jobs n:,730,Size:,6,Current time:,18341869.0
w0!1697913,18341588.0,59.0,85800,512558.0,28
w0!1697914,18341869.0,17.0,600,506880.0,24
w0!1697904,18335388.0,52.0,85800,458278.0,28
w0!1697905,18335527.0,25.0,85800,224859.0,28
w0!1697906,18335656.0,21.0,85800,190170.0,28
w0!1697912,18340163.0,0.0,85800,4223.0,28
 
Fila Jobs n:,731,Size:,7,Current time:,18343805.0
w0!1697913,18341588.0,59.0,85800,514494.0,28
w0!1697914,18341869.0,17.0,600,508816.0,24
w0!1697921,18343805.0,17.0,600,506880.0,1
w0!1697904,18335388.0,52.0,85800,460214.0,28
w0!1697905,18335527.0,25.0,85800,226795.0,28
w0!1697906,18335656.0,21.0,85800,192106.0,28
w0!1697912,18340163.0,0.0,85800,6159.0,28
 
Fila Jobs n:,732,Size:,9,Current time:,18343826.0
w0!1697913,18341588.0,59.0,85800,514515.0,28
w0!1697914,18341869.0,17.0,600,508837.0,24
w0!1697921,18343805.0,17.0,600,506901.0,1
w0!1697904,18335388.0,52.0,85800,460235.0,28
w0!1697922,18343826.0,17.0,1800,266880.0,39
w0!1697905,18335527.0,25.0,85800,226816.0,28
w0!1697906,18335656.0,21.0,85800,192127.0,28
w0!1697923,18343826.0,17.0,85800,149397.0,28
w0!1697912,18340163.0,0.0,85800,6180.0,28
 
Fila Jobs n:,733,Size:,12,Current time:,18343827.0
w0!1697913,18341588.0,59.0,85800,514516.0,28
w0!1697914,18341869.0,17.0,600,508838.0,24
w0!1697921,18343805.0,17.0,600,506902.0,1
w0!1697904,18335388.0,52.0,85800,460236.0,28
w0!1697922,18343826.0,17.0,1800,266881.0,39
w0!1697905,18335527.0,25.0,85800,226817.0,28
w0!1697925,18343827.0,23.0,85800,201237.0,28
w0!1697926,18343827.0,23.0,85800,201237.0,28
w0!1697906,18335656.0,21.0,85800,192128.0,28
w0!1697923,18343826.0,17.0,85800,149398.0,28
w0!1697924,18343827.0,17.0,85800,149397.0,28
w0!1697912,18340163.0,0.0,85800,6181.0,28
 
Fila Jobs n:,734,Size:,13,Current time:,18343828.0
w0!1697913,18341588.0,59.0,85800,514517.0,28
w0!1697914,18341869.0,17.0,600,508839.0,24
w0!1697921,18343805.0,17.0,600,506903.0,1
w0!1697904,18335388.0,52.0,85800,460237.0,28
w0!1697922,18343826.0,17.0,1800,266882.0,39
w0!1697905,18335527.0,25.0,85800,226818.0,28
w0!1697925,18343827.0,23.0,85800,201238.0,28
w0!1697926,18343827.0,23.0,85800,201238.0,28
w0!1697927,18343828.0,23.0,85800,201237.0,28
w0!1697906,18335656.0,21.0,85800,192129.0,28
w0!1697923,18343826.0,17.0,85800,149399.0,28
w0!1697924,18343827.0,17.0,85800,149398.0,28
w0!1697912,18340163.0,0.0,85800,6182.0,28
 
Fila Jobs n:,735,Size:,14,Current time:,18343830.0
w0!1697913,18341588.0,59.0,85800,514519.0,28
w0!1697914,18341869.0,17.0,600,508841.0,24
w0!1697921,18343805.0,17.0,600,506905.0,1
w0!1697904,18335388.0,52.0,85800,460239.0,28
w0!1697922,18343826.0,17.0,1800,266884.0,39
w0!1697905,18335527.0,25.0,85800,226820.0,28
w0!1697925,18343827.0,23.0,85800,201240.0,28
w0!1697926,18343827.0,23.0,85800,201240.0,28
w0!1697927,18343828.0,23.0,85800,201239.0,28
w0!1697928,18343830.0,23.0,85800,201237.0,21
w0!1697906,18335656.0,21.0,85800,192131.0,28
w0!1697923,18343826.0,17.0,85800,149401.0,28
w0!1697924,18343827.0,17.0,85800,149400.0,28
w0!1697912,18340163.0,0.0,85800,6184.0,28
 
Fila Jobs n:,736,Size:,15,Current time:,18345389.0
w0!1697913,18341588.0,59.0,85800,516078.0,28
w0!1697914,18341869.0,17.0,600,510400.0,24
w0!1697921,18343805.0,17.0,600,508464.0,1
w0!1697904,18335388.0,52.0,85800,461798.0,28
w0!1697922,18343826.0,17.0,1800,268443.0,39
w0!1697905,18335527.0,25.0,85800,228379.0,28
w0!1697925,18343827.0,23.0,85800,202799.0,28
w0!1697926,18343827.0,23.0,85800,202799.0,28
w0!1697927,18343828.0,23.0,85800,202798.0,28
w0!1697928,18343830.0,23.0,85800,202796.0,21
w0!1697906,18335656.0,21.0,85800,193690.0,28
w0!1697923,18343826.0,17.0,85800,150960.0,28
w0!1697924,18343827.0,17.0,85800,150959.0,28
w0!1697912,18340163.0,0.0,85800,7743.0,28
w0!1697930,18345389.0,0.0,85800,2517.0,28
 
Fila Jobs n:,737,Size:,16,Current time:,18345609.0
w0!1697913,18341588.0,59.0,85800,516298.0,28
w0!1697914,18341869.0,17.0,600,510620.0,24
w0!1697921,18343805.0,17.0,600,508684.0,1
w0!1697904,18335388.0,52.0,85800,462018.0,28
w0!1697922,18343826.0,17.0,1800,268663.0,39
w0!1697905,18335527.0,25.0,85800,228599.0,28
w0!1697925,18343827.0,23.0,85800,203019.0,28
w0!1697926,18343827.0,23.0,85800,203019.0,28
w0!1697927,18343828.0,23.0,85800,203018.0,28
w0!1697928,18343830.0,23.0,85800,203016.0,21
w0!1697906,18335656.0,21.0,85800,193910.0,28
w0!1697931,18345609.0,0.0,1200,180000.0,24
w0!1697923,18343826.0,17.0,85800,151180.0,28
w0!1697924,18343827.0,17.0,85800,151179.0,28
w0!1697912,18340163.0,0.0,85800,7963.0,28
w0!1697930,18345389.0,0.0,85800,2737.0,28
 
Fila Jobs n:,738,Size:,17,Current time:,18346539.0
w0!1697913,18341588.0,59.0,85800,517228.0,28
w0!1697914,18341869.0,17.0,600,511550.0,24
w0!1697921,18343805.0,17.0,600,509614.0,1
w0!1697904,18335388.0,52.0,85800,462948.0,28
w0!1697922,18343826.0,17.0,1800,269593.0,39
w0!1697905,18335527.0,25.0,85800,229529.0,28
w0!1697925,18343827.0,23.0,85800,203949.0,28
w0!1697926,18343827.0,23.0,85800,203949.0,28
w0!1697927,18343828.0,23.0,85800,203948.0,28
w0!1697928,18343830.0,23.0,85800,203946.0,21
w0!1697906,18335656.0,21.0,85800,194840.0,28
w0!1697931,18345609.0,0.0,1200,180930.0,24
w0!1697923,18343826.0,17.0,85800,152110.0,28
w0!1697924,18343827.0,17.0,85800,152109.0,28
w0!1697937,18346539.0,6.0,85800,54357.0,2
w0!1697912,18340163.0,0.0,85800,8893.0,28
w0!1697930,18345389.0,0.0,85800,3667.0,28
 
Fila Jobs n:,739,Size:,19,Current time:,18346540.0
w0!1697913,18341588.0,59.0,85800,517229.0,28
w0!1697914,18341869.0,17.0,600,511551.0,24
w0!1697921,18343805.0,17.0,600,509615.0,1
w0!1697904,18335388.0,52.0,85800,462949.0,28
w0!1697922,18343826.0,17.0,1800,269594.0,39
w0!1697905,18335527.0,25.0,85800,229530.0,28
w0!1697925,18343827.0,23.0,85800,203950.0,28
w0!1697926,18343827.0,23.0,85800,203950.0,28
w0!1697927,18343828.0,23.0,85800,203949.0,28
w0!1697928,18343830.0,23.0,85800,203947.0,21
w0!1697906,18335656.0,21.0,85800,194841.0,28
w0!1697931,18345609.0,0.0,1200,180931.0,24
w0!1697923,18343826.0,17.0,85800,152111.0,28
w0!1697924,18343827.0,17.0,85800,152110.0,28
w0!1697937,18346539.0,6.0,85800,54358.0,2
w0!1697938,18346540.0,6.0,85800,54357.0,26
w0!1697939,18346540.0,6.0,85800,54357.0,28
w0!1697912,18340163.0,0.0,85800,8894.0,28
w0!1697930,18345389.0,0.0,85800,3668.0,28
 
Fila Jobs n:,740,Size:,20,Current time:,18346544.0
w0!1697913,18341588.0,59.0,85800,517233.0,28
w0!1697914,18341869.0,17.0,600,511555.0,24
w0!1697921,18343805.0,17.0,600,509619.0,1
w0!1697904,18335388.0,52.0,85800,462953.0,28
w0!1697922,18343826.0,17.0,1800,269598.0,39
w0!1697905,18335527.0,25.0,85800,229534.0,28
w0!1697925,18343827.0,23.0,85800,203954.0,28
w0!1697926,18343827.0,23.0,85800,203954.0,28
w0!1697927,18343828.0,23.0,85800,203953.0,28
w0!1697928,18343830.0,23.0,85800,203951.0,21
w0!1697906,18335656.0,21.0,85800,194845.0,28
w0!1697931,18345609.0,0.0,1200,180935.0,24
w0!1697923,18343826.0,17.0,85800,152115.0,28
w0!1697924,18343827.0,17.0,85800,152114.0,28
w0!1697937,18346539.0,6.0,85800,54362.0,2
w0!1697938,18346540.0,6.0,85800,54361.0,26
w0!1697939,18346540.0,6.0,85800,54361.0,28
w0!1697940,18346544.0,6.0,85800,54357.0,28
w0!1697912,18340163.0,0.0,85800,8898.0,28
w0!1697930,18345389.0,0.0,85800,3672.0,28
 
Fila Jobs n:,741,Size:,21,Current time:,18346836.0
w0!1697913,18341588.0,59.0,85800,517525.0,28
w0!1697914,18341869.0,17.0,600,511847.0,24
w0!1697921,18343805.0,17.0,600,509911.0,1
w0!1697941,18346836.0,58.0,85800,503637.0,28
w0!1697904,18335388.0,52.0,85800,463245.0,28
w0!1697922,18343826.0,17.0,1800,269890.0,39
w0!1697905,18335527.0,25.0,85800,229826.0,28
w0!1697925,18343827.0,23.0,85800,204246.0,28
w0!1697926,18343827.0,23.0,85800,204246.0,28
w0!1697927,18343828.0,23.0,85800,204245.0,28
w0!1697928,18343830.0,23.0,85800,204243.0,21
w0!1697906,18335656.0,21.0,85800,195137.0,28
w0!1697931,18345609.0,0.0,1200,181227.0,24
w0!1697923,18343826.0,17.0,85800,152407.0,28
w0!1697924,18343827.0,17.0,85800,152406.0,28
w0!1697937,18346539.0,6.0,85800,54654.0,2
w0!1697938,18346540.0,6.0,85800,54653.0,26
w0!1697939,18346540.0,6.0,85800,54653.0,28
w0!1697940,18346544.0,6.0,85800,54649.0,28
w0!1697912,18340163.0,0.0,85800,9190.0,28
w0!1697930,18345389.0,0.0,85800,3964.0,28
 
Fila Jobs n:,742,Size:,22,Current time:,18347114.0
w0!1697913,18341588.0,59.0,85800,517803.0,28
w0!1697914,18341869.0,17.0,600,512125.0,24
w0!1697921,18343805.0,17.0,600,510189.0,1
w0!1697941,18346836.0,58.0,85800,503915.0,28
w0!1697904,18335388.0,52.0,85800,463523.0,28
w0!1697922,18343826.0,17.0,1800,270168.0,39
w0!1697905,18335527.0,25.0,85800,230104.0,28
w0!1697925,18343827.0,23.0,85800,204524.0,28
w0!1697926,18343827.0,23.0,85800,204524.0,28
w0!1697927,18343828.0,23.0,85800,204523.0,28
w0!1697928,18343830.0,23.0,85800,204521.0,21
w0!1697906,18335656.0,21.0,85800,195415.0,28
w0!1697931,18345609.0,0.0,1200,181505.0,24
w0!1697923,18343826.0,17.0,85800,152685.0,28
w0!1697924,18343827.0,17.0,85800,152684.0,28
w0!1697937,18346539.0,6.0,85800,54932.0,2
w0!1697938,18346540.0,6.0,85800,54931.0,26
w0!1697939,18346540.0,6.0,85800,54931.0,28
w0!1697940,18346544.0,6.0,85800,54927.0,28
w0!1697912,18340163.0,0.0,85800,9468.0,28
w0!1697930,18345389.0,0.0,85800,4242.0,28
w0!1697942,18347114.0,0.0,85800,2517.0,5
 
Fila Jobs n:,743,Size:,24,Current time:,18347115.0
w0!1697913,18341588.0,59.0,85800,517804.0,28
w0!1697914,18341869.0,17.0,600,512126.0,24
w0!1697921,18343805.0,17.0,600,510190.0,1
w0!1697941,18346836.0,58.0,85800,503916.0,28
w0!1697904,18335388.0,52.0,85800,463524.0,28
w0!1697922,18343826.0,17.0,1800,270169.0,39
w0!1697905,18335527.0,25.0,85800,230105.0,28
w0!1697925,18343827.0,23.0,85800,204525.0,28
w0!1697926,18343827.0,23.0,85800,204525.0,28
w0!1697927,18343828.0,23.0,85800,204524.0,28
w0!1697928,18343830.0,23.0,85800,204522.0,21
w0!1697906,18335656.0,21.0,85800,195416.0,28
w0!1697931,18345609.0,0.0,1200,181506.0,24
w0!1697923,18343826.0,17.0,85800,152686.0,28
w0!1697924,18343827.0,17.0,85800,152685.0,28
w0!1697937,18346539.0,6.0,85800,54933.0,2
w0!1697938,18346540.0,6.0,85800,54932.0,26
w0!1697939,18346540.0,6.0,85800,54932.0,28
w0!1697940,18346544.0,6.0,85800,54928.0,28
w0!1697943,18347115.0,6.0,85800,54357.0,3
w0!1697912,18340163.0,0.0,85800,9469.0,28
w0!1697930,18345389.0,0.0,85800,4243.0,28
w0!1697942,18347114.0,0.0,85800,2518.0,5
w0!1697944,18347115.0,0.0,85800,2517.0,15
 
Fila Jobs n:,744,Size:,25,Current time:,18347116.0
w0!1697913,18341588.0,59.0,85800,517805.0,28
w0!1697914,18341869.0,17.0,600,512127.0,24
w0!1697921,18343805.0,17.0,600,510191.0,1
w0!1697941,18346836.0,58.0,85800,503917.0,28
w0!1697904,18335388.0,52.0,85800,463525.0,28
w0!1697922,18343826.0,17.0,1800,270170.0,39
w0!1697905,18335527.0,25.0,85800,230106.0,28
w0!1697925,18343827.0,23.0,85800,204526.0,28
w0!1697926,18343827.0,23.0,85800,204526.0,28
w0!1697927,18343828.0,23.0,85800,204525.0,28
w0!1697928,18343830.0,23.0,85800,204523.0,21
w0!1697906,18335656.0,21.0,85800,195417.0,28
w0!1697931,18345609.0,0.0,1200,181507.0,24
w0!1697923,18343826.0,17.0,85800,152687.0,28
w0!1697924,18343827.0,17.0,85800,152686.0,28
w0!1697937,18346539.0,6.0,85800,54934.0,2
w0!1697938,18346540.0,6.0,85800,54933.0,26
w0!1697939,18346540.0,6.0,85800,54933.0,28
w0!1697940,18346544.0,6.0,85800,54929.0,28
w0!1697943,18347115.0,6.0,85800,54358.0,3
w0!1697945,18347116.0,0.0,7200,30000.0,39
w0!1697912,18340163.0,0.0,85800,9470.0,28
w0!1697930,18345389.0,0.0,85800,4244.0,28
w0!1697942,18347114.0,0.0,85800,2519.0,5
w0!1697944,18347115.0,0.0,85800,2518.0,15
 
Fila Jobs n:,745,Size:,26,Current time:,18349590.0
w0!1697953,18349590.0,55.0,3600,535200.0,24
w0!1697913,18341588.0,59.0,85800,520279.0,28
w0!1697914,18341869.0,17.0,600,514601.0,24
w0!1697921,18343805.0,17.0,600,512665.0,1
w0!1697941,18346836.0,58.0,85800,506391.0,28
w0!1697904,18335388.0,52.0,85800,465999.0,28
w0!1697922,18343826.0,17.0,1800,272644.0,39
w0!1697905,18335527.0,25.0,85800,232580.0,28
w0!1697925,18343827.0,23.0,85800,207000.0,28
w0!1697926,18343827.0,23.0,85800,207000.0,28
w0!1697927,18343828.0,23.0,85800,206999.0,28
w0!1697928,18343830.0,23.0,85800,206997.0,21
w0!1697906,18335656.0,21.0,85800,197891.0,28
w0!1697931,18345609.0,0.0,1200,183981.0,24
w0!1697923,18343826.0,17.0,85800,155161.0,28
w0!1697924,18343827.0,17.0,85800,155160.0,28
w0!1697937,18346539.0,6.0,85800,57408.0,2
w0!1697938,18346540.0,6.0,85800,57407.0,26
w0!1697939,18346540.0,6.0,85800,57407.0,28
w0!1697940,18346544.0,6.0,85800,57403.0,28
w0!1697943,18347115.0,6.0,85800,56832.0,3
w0!1697945,18347116.0,0.0,7200,32474.0,39
w0!1697912,18340163.0,0.0,85800,11944.0,28
w0!1697930,18345389.0,0.0,85800,6718.0,28
w0!1697942,18347114.0,0.0,85800,4993.0,5
w0!1697944,18347115.0,0.0,85800,4992.0,15
 
Fila Jobs n:,746,Size:,26,Current time:,18359442.6
w0!1697953,18349590.0,55.0,3600,545053.0,24
w0!1697913,18341588.0,59.0,85800,530132.0,28
w0!1697914,18341869.0,17.0,600,524454.0,24
w0!1697921,18343805.0,17.0,600,522518.0,1
w0!1697941,18346836.0,58.0,85800,516244.0,28
w0!1697904,18335388.0,52.0,85800,475852.0,28
w0!1697922,18343826.0,17.0,1800,282497.0,39
w0!1697905,18335527.0,25.0,85800,242433.0,28
w0!1697925,18343827.0,23.0,85800,216853.0,28
w0!1697926,18343827.0,23.0,85800,216853.0,28
w0!1697927,18343828.0,23.0,85800,216852.0,28
w0!1697928,18343830.0,23.0,85800,216850.0,21
w0!1697906,18335656.0,21.0,85800,207744.0,28
w0!1697931,18345609.0,0.0,1200,193834.0,24
w0!1697923,18343826.0,17.0,85800,165014.0,28
w0!1697924,18343827.0,17.0,85800,165013.0,28
w0!1697937,18346539.0,6.0,85800,67261.0,2
w0!1697938,18346540.0,6.0,85800,67260.0,26
w0!1697939,18346540.0,6.0,85800,67260.0,28
w0!1697940,18346544.0,6.0,85800,67256.0,28
w0!1697943,18347115.0,6.0,85800,66685.0,3
w0!1697945,18347116.0,0.0,7200,42327.0,39
w0!1697912,18340163.0,0.0,85800,21797.0,28
w0!1697930,18345389.0,0.0,85800,16571.0,28
w0!1697942,18347114.0,0.0,85800,14846.0,5
w0!1697944,18347115.0,0.0,85800,14845.0,15
 
Fila Jobs n:,747,Size:,25,Current time:,18361646.8
w0!1697913,18341588.0,59.0,85800,532336.0,28
w0!1697914,18341869.0,17.0,600,526658.0,24
w0!1697921,18343805.0,17.0,600,524722.0,1
w0!1697941,18346836.0,58.0,85800,518448.0,28
w0!1697904,18335388.0,52.0,85800,478056.0,28
w0!1697922,18343826.0,17.0,1800,284701.0,39
w0!1697905,18335527.0,25.0,85800,244637.0,28
w0!1697925,18343827.0,23.0,85800,219057.0,28
w0!1697926,18343827.0,23.0,85800,219057.0,28
w0!1697927,18343828.0,23.0,85800,219056.0,28
w0!1697928,18343830.0,23.0,85800,219054.0,21
w0!1697906,18335656.0,21.0,85800,209948.0,28
w0!1697931,18345609.0,0.0,1200,196038.0,24
w0!1697923,18343826.0,17.0,85800,167218.0,28
w0!1697924,18343827.0,17.0,85800,167217.0,28
w0!1697937,18346539.0,6.0,85800,69465.0,2
w0!1697938,18346540.0,6.0,85800,69464.0,26
w0!1697939,18346540.0,6.0,85800,69464.0,28
w0!1697940,18346544.0,6.0,85800,69460.0,28
w0!1697943,18347115.0,6.0,85800,68889.0,3
w0!1697945,18347116.0,0.0,7200,44531.0,39
w0!1697912,18340163.0,0.0,85800,24001.0,28
w0!1697930,18345389.0,0.0,85800,18775.0,28
w0!1697942,18347114.0,0.0,85800,17050.0,5
w0!1697944,18347115.0,0.0,85800,17049.0,15
 
Fila Jobs n:,748,Size:,24,Current time:,18365103.6
w0!1697914,18341869.0,17.0,600,530115.0,24
w0!1697921,18343805.0,17.0,600,528179.0,1
w0!1697941,18346836.0,58.0,85800,521905.0,28
w0!1697904,18335388.0,52.0,85800,481513.0,28
w0!1697922,18343826.0,17.0,1800,288158.0,39
w0!1697905,18335527.0,25.0,85800,248094.0,28
w0!1697925,18343827.0,23.0,85800,222514.0,28
w0!1697926,18343827.0,23.0,85800,222514.0,28
w0!1697927,18343828.0,23.0,85800,222513.0,28
w0!1697928,18343830.0,23.0,85800,222511.0,21
w0!1697906,18335656.0,21.0,85800,213405.0,28
w0!1697931,18345609.0,0.0,1200,199495.0,24
w0!1697923,18343826.0,17.0,85800,170675.0,28
w0!1697924,18343827.0,17.0,85800,170674.0,28
w0!1697937,18346539.0,6.0,85800,72922.0,2
w0!1697938,18346540.0,6.0,85800,72921.0,26
w0!1697939,18346540.0,6.0,85800,72921.0,28
w0!1697940,18346544.0,6.0,85800,72917.0,28
w0!1697943,18347115.0,6.0,85800,72346.0,3
w0!1697945,18347116.0,0.0,7200,47988.0,39
w0!1697912,18340163.0,0.0,85800,27458.0,28
w0!1697930,18345389.0,0.0,85800,22232.0,28
w0!1697942,18347114.0,0.0,85800,20507.0,5
w0!1697944,18347115.0,0.0,85800,20506.0,15
 
Fila Jobs n:,749,Size:,22,Current time:,18365608.8
w0!1697941,18346836.0,58.0,85800,522410.0,28
w0!1697904,18335388.0,52.0,85800,482018.0,28
w0!1697922,18343826.0,17.0,1800,288663.0,39
w0!1697905,18335527.0,25.0,85800,248599.0,28
w0!1697925,18343827.0,23.0,85800,223019.0,28
w0!1697926,18343827.0,23.0,85800,223019.0,28
w0!1697927,18343828.0,23.0,85800,223018.0,28
w0!1697928,18343830.0,23.0,85800,223016.0,21
w0!1697906,18335656.0,21.0,85800,213910.0,28
w0!1697931,18345609.0,0.0,1200,200000.0,24
w0!1697923,18343826.0,17.0,85800,171180.0,28
w0!1697924,18343827.0,17.0,85800,171179.0,28
w0!1697937,18346539.0,6.0,85800,73427.0,2
w0!1697938,18346540.0,6.0,85800,73426.0,26
w0!1697939,18346540.0,6.0,85800,73426.0,28
